gene id, D-loop w/o 2 sections,D-loop wrong boundaries,no locations info, no gene id features, no features, unable to extract
D-loop,,EU443453.1 - It ends at 190 but tRNA-Phe starts at 575,,,,
D-loop,,EU443452.1 - It ends at 190 but tRNA-Phe starts at 575,,,,
D-loop,,EU443451.1 - It ends at 190 but tRNA-Phe starts at 575,,,,
D-loop,,EU443450.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU443449.1 - It ends at 190 but tRNA-Phe starts at 575,,,,
D-loop,,EU443448.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU443447.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU443446.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU443445.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU443444.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU443443.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,,,WARNING: EU095237.1 - tRNA-Phe starts at 0,,
D-loop,,,,EU095251.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095250.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095249.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095248.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095247.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095246.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095245.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095244.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095243.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095242.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095241.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095240.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095239.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095238.1 - tRNA-Phe starts at 579,,
D-loop,,,,EU095236.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095235.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095234.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095233.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095232.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095231.1 - tRNA-Phe starts at 572,,
D-loop,,,,EU095230.1 - tRNA-Phe starts at 573,,
D-loop,,,,EU095229.1 - tRNA-Phe starts at 573,,
D-loop,,,,EU095228.1 - tRNA-Phe starts at 573,,
D-loop,,,,EU095227.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095226.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095225.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095224.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095223.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095222.1 - tRNA-Phe starts at 573,,
D-loop,,,,EU095221.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095220.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095219.1 - tRNA-Phe starts at 575,,
D-loop,,,,EU095218.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095217.1 - tRNA-Phe starts at 581,,
D-loop,,,,EU095216.1 - tRNA-Phe starts at 580,,
D-loop,,,,EU095215.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095214.1 - tRNA-Phe starts at 579,,
D-loop,,,,EU095213.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095212.1 - tRNA-Phe starts at 578,,
D-loop,,,,EU095211.1 - tRNA-Phe starts at 579,,
D-loop,,,,EU095210.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095209.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095208.1 - tRNA-Phe starts at 575,,
D-loop,,,,EU095207.1 - tRNA-Phe starts at 579,,
D-loop,,,,EU095206.1 - tRNA-Phe starts at 579,,
D-loop,,,,EU095205.1 - tRNA-Phe starts at 575,,
D-loop,,,,EU095204.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095203.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095202.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095201.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095200.1 - tRNA-Phe starts at 575,,
D-loop,,,,EU095199.1 - tRNA-Phe starts at 577,,
D-loop,,,,EU095198.1 - tRNA-Phe starts at 576,,
D-loop,,,,EU095197.1 - tRNA-Phe starts at 575,,
D-loop,,,,EU095196.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095195.1 - tRNA-Phe starts at 574,,
D-loop,,,,EU095194.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177447.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177446.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177445.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177444.1 - tRNA-Phe starts at 580,,
D-loop,,,,EF177443.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177442.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177441.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177440.1 - tRNA-Phe starts at 575,,
D-loop,,,,EF177439.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177438.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177437.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177436.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177435.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177434.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177433.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177432.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177431.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177430.1 - tRNA-Phe starts at 576,,
D-loop,,,,EF177429.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177428.1 - tRNA-Phe starts at 576,,
D-loop,,,,EF177427.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177426.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177425.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177424.1 - tRNA-Phe starts at 580,,
D-loop,,,,EF177423.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177422.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177421.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177420.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177419.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177418.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177417.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177416.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177415.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177414.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177413.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177412.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177411.1 - tRNA-Phe starts at 579,,
D-loop,,,,EF177410.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177409.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177408.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177407.1 - tRNA-Phe starts at 577,,
D-loop,,,,EF177406.1 - tRNA-Phe starts at 578,,
D-loop,,,,EF177405.1 - tRNA-Phe starts at 577,,
D-loop,,EF079876.1 - It ends at 190 but tRNA-Phe starts at 582,,,,
D-loop,,EF079875.1 - It ends at 190 but tRNA-Phe starts at 573,,,,
D-loop,,EF079874.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EF079873.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,,,DQ358977.2 - tRNA-Phe starts at 576,,
D-loop,,,,DQ358976.2 - tRNA-Phe starts at 576,,
D-loop,,,,DQ358975.2 - tRNA-Phe starts at 576,,
D-loop,,,,DQ358974.2 - tRNA-Phe starts at 576,,
D-loop,,,,DQ358973.2 - tRNA-Phe starts at 576,,
D-loop,,DQ246833.1 - It ends at 329 but tRNA-Phe starts at 329,,,,
D-loop,,DQ246830.1 - It ends at 329 but tRNA-Phe starts at 329,,,,
D-loop,,,,DQ112962.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112961.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112960.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112959.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112958.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112957.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112956.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112955.3 - tRNA-Phe starts at 145,,
D-loop,,,,DQ112954.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112953.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112952.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112951.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112950.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112949.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112948.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112947.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112946.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112945.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112944.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112943.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112942.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112941.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112940.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112939.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112938.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112937.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112936.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112935.3 - tRNA-Phe starts at 142,,
D-loop,,,,DQ112934.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112933.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112932.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112931.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112930.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112929.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112928.3 - tRNA-Phe starts at 145,,
D-loop,,,,DQ112927.3 - tRNA-Phe starts at 147,,
D-loop,,,,DQ112926.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112925.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112924.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112923.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112922.3 - tRNA-Phe starts at 142,,
D-loop,,,,DQ112921.3 - tRNA-Phe starts at 142,,
D-loop,,,,DQ112920.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112919.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112918.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112917.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112916.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112915.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112914.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112913.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112912.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112911.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112910.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112909.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112908.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112907.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112906.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112905.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112904.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112903.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112902.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112901.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112900.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112899.2 - tRNA-Phe starts at 138,,
D-loop,,,,DQ112898.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112897.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112896.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112895.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112894.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112893.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112892.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112891.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112890.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112889.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112888.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112887.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112886.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112885.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112884.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112883.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112882.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112881.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112880.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112879.3 - tRNA-Phe starts at 144,,
D-loop,,,,DQ112878.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112877.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112876.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112875.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112874.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112873.3 - tRNA-Phe starts at 146,,
D-loop,,,,DQ112872.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112871.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112870.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112869.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112868.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112867.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112866.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112865.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112864.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112863.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112862.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112861.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112860.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112859.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112858.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112857.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112856.2 - tRNA-Phe starts at 138,,
D-loop,,,,DQ112855.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112854.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112853.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112852.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112851.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112850.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112849.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112848.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112847.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112846.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112845.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112844.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112843.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112842.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112841.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112840.3 - tRNA-Phe starts at 142,,
D-loop,,,,DQ112839.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112838.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112837.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112836.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112835.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112834.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112833.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112832.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112831.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112830.2 - tRNA-Phe starts at 138,,
D-loop,,,,DQ112829.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112828.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112827.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112826.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112825.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112824.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112823.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112822.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112821.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112820.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112819.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112818.3 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112817.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112816.3 - tRNA-Phe starts at 146,,
D-loop,,,,DQ112815.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112814.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112813.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112812.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112811.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112810.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112809.3 - tRNA-Phe starts at 147,,
D-loop,,,,DQ112808.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112807.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112806.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112805.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112804.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112803.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112802.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112801.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112800.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112799.2 - tRNA-Phe starts at 140,,
D-loop,,,,DQ112798.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112797.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112796.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112795.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112794.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112793.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112792.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112791.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112790.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112789.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112788.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112787.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112786.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112785.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112784.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112783.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112782.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112781.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112780.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112779.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112778.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112777.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112776.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112775.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112774.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112773.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112772.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112771.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112770.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112769.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112768.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112767.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112766.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112765.3 - tRNA-Phe starts at 146,,
D-loop,,,,DQ112764.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112763.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112762.3 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112761.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112760.2 - tRNA-Phe starts at 143,,
D-loop,,,,DQ112759.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112758.2 - tRNA-Phe starts at 138,,
D-loop,,,,DQ112757.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112756.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112755.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112754.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112753.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112752.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112751.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112750.3 - tRNA-Phe starts at 148,,
D-loop,,,,DQ112749.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112748.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112747.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112746.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112745.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112744.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112743.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112742.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112741.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112740.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112739.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112738.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112737.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112736.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112735.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112734.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112733.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112732.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112731.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112730.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112729.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112728.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112727.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112726.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112725.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112724.3 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112723.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112722.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112721.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112720.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112719.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112718.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112717.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112716.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112715.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112714.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112713.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112712.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112711.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112710.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112709.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112708.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112707.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112706.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112705.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112704.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112703.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112702.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112701.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112700.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112699.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112698.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112697.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112696.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112695.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112694.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112693.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112692.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112691.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112690.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112689.3 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112688.2 - tRNA-Phe starts at 139,,
D-loop,,,,DQ112687.2 - tRNA-Phe starts at 141,,
D-loop,,,,DQ112686.2 - tRNA-Phe starts at 139,,
D-loop,,,,GQ369957.1 - tRNA-Phe starts at 579,,
D-loop,,GU433215.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,GU390312.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,GU391321.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,GU390313.1 - It ends at 190 but tRNA-Phe starts at 581,,,,
D-loop,,EU151466.1 - It ends at 190 but tRNA-Phe starts at 576,,,,
D-loop,,,,AY665667.1 - tRNA-Phe starts at 577,,
D-loop,,,,AY245555.1 - tRNA-Phe starts at 584,,
D-loop,,AY950289.2 - It ends at 16528 instead of 16564,,,,
D-loop,,FJ656214.1 - It ends at 16569 instead of 16570,,,,
D-loop,,EU092966.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092965.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092964.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092963.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092962.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092961.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092960.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092959.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092958.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
