gene,haplogroup,tool,#columns
COX2,L6,Q,mafft_parttree,-,15
COX2,L6,Z,clustalo,-,11
COX2,L6,Z,mafft_auto,-,11
COX2,L6,Z,mafft_parttree,-,11
COX2,L6,D,clustalo,-,57
COX2,L6,D,mafft_auto,-,57
COX2,L6,D,mafft_parttree,-,57
COX2,L6,N,clustalo,-,45
COX2,L6,N,mafft_auto,-,45
COX2,L6,N,mafft_parttree,-,45
COX2,L6,A,clustalo,-,50
COX2,L6,A,mafft_auto,-,50
COX2,L6,A,mafft_parttree,-,50
COX2,L6,I,clustalo,-,43
COX2,L6,I,mafft_auto,-,43
COX2,L6,I,mafft_parttree,-,43
COX2,L6,O,clustalo,-,2
COX2,L6,O,mafft_auto,-,2
COX2,L6,O,mafft_parttree,-,2
COX2,L6,S,clustalo,-,4
COX2,L6,S,mafft_auto,-,4
COX2,L6,S,mafft_parttree,-,4
COX2,L6,W,clustalo,-,26
COX2,L6,W,mafft_auto,-,26
COX2,L6,W,mafft_parttree,-,26
COX2,L6,X,clustalo,-,21
COX2,L6,X,mafft_auto,-,21
COX2,L6,X,mafft_parttree,-,21
COX2,L6,Y,clustalo,-,6
COX2,L6,Y,mafft_auto,-,6
COX2,L6,Y,mafft_parttree,-,6
COX2,L6,R0,clustalo,-,20
COX2,L6,R0,mafft_auto,-,20
COX2,L6,R0,mafft_parttree,-,20
COX2,L6,B6,clustalo,-,3
COX2,L6,B6,mafft_auto,-,3
COX2,L6,B6,mafft_parttree,-,3
COX2,L6,F,clustalo,-,25
COX2,L6,F,mafft_auto,-,25
COX2,L6,F,mafft_parttree,-,25
COX2,L6,J,clustalo,-,70
COX2,L6,J,mafft_auto,-,70
COX2,L6,J,mafft_parttree,-,70
COX2,L6,P,clustalo,-,20
COX2,L6,P,mafft_auto,-,20
COX2,L6,P,mafft_parttree,-,20
COX2,L6,K,clustalo,-,72
COX2,L6,K,mafft_auto,-,72
COX2,L6,K,mafft_parttree,-,72
COX2,L6,B,clustalo,-,84
COX2,L6,B,mafft_auto,-,84
COX2,L6,B,mafft_parttree,-,84
COX2,L6,HV,clustalo,-,32
COX2,L6,HV,mafft_auto,-,32
COX2,L6,HV,mafft_parttree,-,32
COX2,L6,T,clustalo,-,64
COX2,L6,T,mafft_auto,-,64
COX2,L6,T,mafft_parttree,-,64
COX2,L6,R,clustalo,-,50
COX2,L6,R,mafft_auto,-,50
COX2,L6,R,mafft_parttree,-,50
COX2,L6,H,clustalo,-,126
COX2,L6,H,mafft_auto,-,126
COX2,L6,H,mafft_parttree,-,126
COX2,L6,V,clustalo,-,30
COX2,L6,V,mafft_auto,-,30
COX2,L6,V,mafft_parttree,-,30
COX2,L6,U,clustalo,-,100
COX2,L6,U,mafft_auto,-,100
COX2,L6,U,mafft_parttree,-,100
COX2,M,C,clustalo,-,129
COX2,M,C,mafft_auto,-,129
COX2,M,C,mafft_parttree,-,129
COX2,M,E,clustalo,-,116
COX2,M,E,mafft_auto,-,116
COX2,M,E,mafft_parttree,-,116
COX2,M,G,clustalo,-,117
COX2,M,G,mafft_auto,-,117
COX2,M,G,mafft_parttree,-,117
COX2,M,Q,clustalo,-,116
COX2,M,Q,mafft_auto,-,116
COX2,M,Q,mafft_parttree,-,116
COX2,M,Z,clustalo,-,114
COX2,M,Z,mafft_auto,-,114
COX2,M,Z,mafft_parttree,-,114
COX2,M,D,clustalo,-,123
COX2,M,D,mafft_auto,-,123
COX2,M,D,mafft_parttree,-,123
COX2,M,N,clustalo,-,123
COX2,M,N,mafft_auto,-,123
COX2,M,N,mafft_parttree,-,123
COX2,M,A,clustalo,-,131
COX2,M,A,mafft_auto,-,131
COX2,M,A,mafft_parttree,-,131
COX2,M,I,clustalo,-,126
COX2,M,I,mafft_auto,-,126
COX2,M,I,mafft_parttree,-,126
COX2,M,O,clustalo,-,114
COX2,M,O,mafft_auto,-,114
COX2,M,O,mafft_parttree,-,114
COX2,M,S,clustalo,-,115
COX2,M,S,mafft_auto,-,115
COX2,M,S,mafft_parttree,-,115
COX2,M,W,clustalo,-,113
COX2,M,W,mafft_auto,-,113
COX2,M,W,mafft_parttree,-,113
COX2,M,X,clustalo,-,117
COX2,M,X,mafft_auto,-,117
COX2,M,X,mafft_parttree,-,117
COX2,M,Y,clustalo,-,114
COX2,M,Y,mafft_auto,-,114
COX2,M,Y,mafft_parttree,-,114
COX2,M,R0,clustalo,-,122
COX2,M,R0,mafft_auto,-,122
COX2,M,R0,mafft_parttree,-,122
COX2,M,B6,clustalo,-,114
COX2,M,B6,mafft_auto,-,114
COX2,M,B6,mafft_parttree,-,114
COX2,M,F,clustalo,-,120
COX2,M,F,mafft_auto,-,120
COX2,M,F,mafft_parttree,-,120
COX2,M,J,clustalo,-,128
COX2,M,J,mafft_auto,-,128
COX2,M,J,mafft_parttree,-,128
COX2,M,P,clustalo,-,118
COX2,M,P,mafft_auto,-,118
COX2,M,P,mafft_parttree,-,118
COX2,M,K,clustalo,-,132
COX2,M,K,mafft_auto,-,132
COX2,M,K,mafft_parttree,-,132
COX2,M,B,clustalo,-,135
COX2,M,B,mafft_auto,-,135
COX2,M,B,mafft_parttree,-,135
COX2,M,HV,clustalo,-,120
COX2,M,HV,mafft_auto,-,120
COX2,M,HV,mafft_parttree,-,120
COX2,M,T,clustalo,-,127
COX2,M,T,mafft_auto,-,127
COX2,M,T,mafft_parttree,-,127
COX2,M,R,clustalo,-,122
COX2,M,R,mafft_auto,-,122
COX2,M,R,mafft_parttree,-,122
COX2,M,H,clustalo,-,145
COX2,M,H,mafft_auto,-,145
COX2,M,H,mafft_parttree,-,145
COX2,M,V,clustalo,-,118
COX2,M,V,mafft_auto,-,118
COX2,M,V,mafft_parttree,-,118
COX2,M,U,clustalo,-,142
COX2,M,U,mafft_auto,-,142
COX2,M,U,mafft_parttree,-,142
COX2,C,E,clustalo,-,54
COX2,C,E,mafft_auto,-,54
COX2,C,E,mafft_parttree,-,54
COX2,C,G,clustalo,-,62
COX2,C,G,mafft_auto,-,62
COX2,C,G,mafft_parttree,-,62
COX2,C,Q,clustalo,-,56
COX2,C,Q,mafft_auto,-,56
COX2,C,Q,mafft_parttree,-,56
COX2,C,Z,clustalo,-,50
COX2,C,Z,mafft_auto,-,50
COX2,C,Z,mafft_parttree,-,50
COX2,C,D,clustalo,-,88
COX2,C,D,mafft_auto,-,88
COX2,C,D,mafft_parttree,-,88
COX2,C,N,clustalo,-,77
COX2,C,N,mafft_auto,-,77
COX2,C,N,mafft_parttree,-,77
COX2,C,A,clustalo,-,81
COX2,C,A,mafft_auto,-,81
COX2,C,A,mafft_parttree,-,81
COX2,C,I,clustalo,-,79
COX2,C,I,mafft_auto,-,79
COX2,C,I,mafft_parttree,-,79
COX2,C,O,clustalo,-,47
COX2,C,O,mafft_auto,-,47
COX2,C,O,mafft_parttree,-,47
COX2,C,S,clustalo,-,48
COX2,C,S,mafft_auto,-,48
COX2,C,S,mafft_parttree,-,48
COX2,C,W,clustalo,-,58
COX2,C,W,mafft_auto,-,58
COX2,C,W,mafft_parttree,-,58
COX2,C,X,clustalo,-,60
COX2,C,X,mafft_auto,-,60
COX2,C,X,mafft_parttree,-,60
COX2,C,Y,clustalo,-,52
COX2,C,Y,mafft_auto,-,52
COX2,C,Y,mafft_parttree,-,52
COX2,C,R0,clustalo,-,59
COX2,C,R0,mafft_auto,-,59
COX2,C,R0,mafft_parttree,-,59
COX2,C,B6,clustalo,-,48
COX2,C,B6,mafft_auto,-,48
COX2,C,B6,mafft_parttree,-,48
COX2,C,F,clustalo,-,65
COX2,C,F,mafft_auto,-,65
COX2,C,F,mafft_parttree,-,65
COX2,C,J,clustalo,-,96
COX2,C,J,mafft_auto,-,96
COX2,C,J,mafft_parttree,-,96
COX2,C,P,clustalo,-,60
COX2,C,P,mafft_auto,-,60
COX2,C,P,mafft_parttree,-,60
COX2,C,K,clustalo,-,96
COX2,C,K,mafft_auto,-,96
COX2,C,K,mafft_parttree,-,96
COX2,C,B,clustalo,-,109
COX2,C,B,mafft_auto,-,109
COX2,C,B,mafft_parttree,-,109
COX2,C,HV,clustalo,-,67
COX2,C,HV,mafft_auto,-,67
COX2,C,HV,mafft_parttree,-,67
COX2,C,T,clustalo,-,92
COX2,C,T,mafft_auto,-,92
COX2,C,T,mafft_parttree,-,92
COX2,C,R,clustalo,-,81
COX2,C,R,mafft_auto,-,81
COX2,C,R,mafft_parttree,-,81
COX2,C,H,clustalo,-,140
COX2,C,H,mafft_auto,-,140
COX2,C,H,mafft_parttree,-,140
COX2,C,V,clustalo,-,63
COX2,C,V,mafft_auto,-,63
COX2,C,V,mafft_parttree,-,63
COX2,C,U,clustalo,-,122
COX2,C,U,mafft_auto,-,122
COX2,C,U,mafft_parttree,-,122
COX2,E,G,clustalo,-,30
COX2,E,G,mafft_auto,-,30
COX2,E,G,mafft_parttree,-,30
COX2,E,Q,clustalo,-,25
COX2,E,Q,mafft_auto,-,25
COX2,E,Q,mafft_parttree,-,25
COX2,E,Z,clustalo,-,20
COX2,E,Z,mafft_auto,-,20
COX2,E,Z,mafft_parttree,-,20
COX2,E,D,clustalo,-,60
COX2,E,D,mafft_auto,-,60
COX2,E,D,mafft_parttree,-,60
COX2,E,N,clustalo,-,51
COX2,E,N,mafft_auto,-,51
COX2,E,N,mafft_parttree,-,51
COX2,E,A,clustalo,-,58
COX2,E,A,mafft_auto,-,58
COX2,E,A,mafft_parttree,-,58
COX2,E,I,clustalo,-,50
COX2,E,I,mafft_auto,-,50
COX2,E,I,mafft_parttree,-,50
COX2,E,O,clustalo,-,13
COX2,E,O,mafft_auto,-,13
COX2,E,O,mafft_parttree,-,13
COX2,E,S,clustalo,-,13
COX2,E,S,mafft_auto,-,13
COX2,E,S,mafft_parttree,-,13
COX2,E,W,clustalo,-,31
COX2,E,W,mafft_auto,-,31
COX2,E,W,mafft_parttree,-,31
COX2,E,X,clustalo,-,31
COX2,E,X,mafft_auto,-,31
COX2,E,X,mafft_parttree,-,31
COX2,E,Y,clustalo,-,17
COX2,E,Y,mafft_auto,-,17
COX2,E,Y,mafft_parttree,-,17
COX2,E,R0,clustalo,-,27
COX2,E,R0,mafft_auto,-,27
COX2,E,R0,mafft_parttree,-,27
COX2,E,B6,clustalo,-,14
COX2,E,B6,mafft_auto,-,14
COX2,E,B6,mafft_parttree,-,14
COX2,E,F,clustalo,-,34
COX2,E,F,mafft_auto,-,34
COX2,E,F,mafft_parttree,-,34
COX2,E,J,clustalo,-,75
COX2,E,J,mafft_auto,-,75
COX2,E,J,mafft_parttree,-,75
COX2,E,P,clustalo,-,29
COX2,E,P,mafft_auto,-,29
COX2,E,P,mafft_parttree,-,29
COX2,E,K,clustalo,-,78
COX2,E,K,mafft_auto,-,78
COX2,E,K,mafft_parttree,-,78
COX2,E,B,clustalo,-,87
COX2,E,B,mafft_auto,-,87
COX2,E,B,mafft_parttree,-,87
COX2,E,HV,clustalo,-,41
COX2,E,HV,mafft_auto,-,41
COX2,E,HV,mafft_parttree,-,41
COX2,E,T,clustalo,-,69
COX2,E,T,mafft_auto,-,69
COX2,E,T,mafft_parttree,-,69
COX2,E,R,clustalo,-,56
COX2,E,R,mafft_auto,-,56
COX2,E,R,mafft_parttree,-,56
COX2,E,H,clustalo,-,127
COX2,E,H,mafft_auto,-,127
COX2,E,H,mafft_parttree,-,127
COX2,E,V,clustalo,-,39
COX2,E,V,mafft_auto,-,39
COX2,E,V,mafft_parttree,-,39
COX2,E,U,clustalo,-,104
COX2,E,U,mafft_auto,-,104
COX2,E,U,mafft_parttree,-,104
COX2,G,Q,clustalo,-,32
COX2,G,Q,mafft_auto,-,32
COX2,G,Q,mafft_parttree,-,32
COX2,G,Z,clustalo,-,25
COX2,G,Z,mafft_auto,-,25
COX2,G,Z,mafft_parttree,-,25
COX2,G,D,clustalo,-,68
COX2,G,D,mafft_auto,-,68
COX2,G,D,mafft_parttree,-,68
COX2,G,N,clustalo,-,59
COX2,G,N,mafft_auto,-,59
COX2,G,N,mafft_parttree,-,59
COX2,G,A,clustalo,-,61
COX2,G,A,mafft_auto,-,61
COX2,G,A,mafft_parttree,-,61
COX2,G,I,clustalo,-,51
COX2,G,I,mafft_auto,-,51
COX2,G,I,mafft_parttree,-,51
COX2,G,O,clustalo,-,20
COX2,G,O,mafft_auto,-,20
COX2,G,O,mafft_parttree,-,20
COX2,G,S,clustalo,-,21
COX2,G,S,mafft_auto,-,21
COX2,G,S,mafft_parttree,-,21
COX2,G,W,clustalo,-,39
COX2,G,W,mafft_auto,-,39
COX2,G,W,mafft_parttree,-,39
COX2,G,X,clustalo,-,37
COX2,G,X,mafft_auto,-,37
COX2,G,X,mafft_parttree,-,37
COX2,G,Y,clustalo,-,23
COX2,G,Y,mafft_auto,-,23
COX2,G,Y,mafft_parttree,-,23
COX2,G,R0,clustalo,-,35
COX2,G,R0,mafft_auto,-,35
COX2,G,R0,mafft_parttree,-,35
COX2,G,B6,clustalo,-,21
COX2,G,B6,mafft_auto,-,21
COX2,G,B6,mafft_parttree,-,21
COX2,G,F,clustalo,-,40
COX2,G,F,mafft_auto,-,40
COX2,G,F,mafft_parttree,-,40
COX2,G,J,clustalo,-,79
COX2,G,J,mafft_auto,-,79
COX2,G,J,mafft_parttree,-,79
COX2,G,P,clustalo,-,33
COX2,G,P,mafft_auto,-,33
COX2,G,P,mafft_parttree,-,33
COX2,G,K,clustalo,-,80
COX2,G,K,mafft_auto,-,80
COX2,G,K,mafft_parttree,-,80
COX2,G,B,clustalo,-,94
COX2,G,B,mafft_auto,-,94
COX2,G,B,mafft_parttree,-,94
COX2,G,HV,clustalo,-,47
COX2,G,HV,mafft_auto,-,47
COX2,G,HV,mafft_parttree,-,47
COX2,G,T,clustalo,-,74
COX2,G,T,mafft_auto,-,74
COX2,G,T,mafft_parttree,-,74
COX2,G,R,clustalo,-,62
COX2,G,R,mafft_auto,-,62
COX2,G,R,mafft_parttree,-,62
COX2,G,H,clustalo,-,130
COX2,G,H,mafft_auto,-,130
COX2,G,H,mafft_parttree,-,130
COX2,G,V,clustalo,-,44
COX2,G,V,mafft_auto,-,44
COX2,G,V,mafft_parttree,-,44
COX2,G,U,clustalo,-,107
COX2,G,U,mafft_auto,-,107
COX2,G,U,mafft_parttree,-,107
COX2,Q,Z,clustalo,-,22
COX2,Q,Z,mafft_auto,-,22
COX2,Q,Z,mafft_parttree,-,22
COX2,Q,D,clustalo,-,64
COX2,Q,D,mafft_auto,-,64
COX2,Q,D,mafft_parttree,-,64
COX2,Q,N,clustalo,-,54
COX2,Q,N,mafft_auto,-,54
COX2,Q,N,mafft_parttree,-,54
COX2,Q,A,clustalo,-,59
COX2,Q,A,mafft_auto,-,59
COX2,Q,A,mafft_parttree,-,59
COX2,Q,I,clustalo,-,54
COX2,Q,I,mafft_auto,-,54
COX2,Q,I,mafft_parttree,-,54
COX2,Q,O,clustalo,-,15
COX2,Q,O,mafft_auto,-,15
COX2,Q,O,mafft_parttree,-,15
COX2,Q,S,clustalo,-,17
COX2,Q,S,mafft_auto,-,17
COX2,Q,S,mafft_parttree,-,17
COX2,Q,W,clustalo,-,37
COX2,Q,W,mafft_auto,-,37
COX2,Q,W,mafft_parttree,-,37
COX2,Q,X,clustalo,-,30
COX2,Q,X,mafft_auto,-,30
COX2,Q,X,mafft_parttree,-,30
COX2,Q,Y,clustalo,-,18
COX2,Q,Y,mafft_auto,-,18
COX2,Q,Y,mafft_parttree,-,18
COX2,Q,R0,clustalo,-,32
COX2,Q,R0,mafft_auto,-,32
COX2,Q,R0,mafft_parttree,-,32
COX2,Q,B6,clustalo,-,15
COX2,Q,B6,mafft_auto,-,15
COX2,Q,B6,mafft_parttree,-,15
COX2,Q,F,clustalo,-,36
COX2,Q,F,mafft_auto,-,36
COX2,Q,F,mafft_parttree,-,36
COX2,Q,J,clustalo,-,79
COX2,Q,J,mafft_auto,-,79
COX2,Q,J,mafft_parttree,-,79
COX2,Q,P,clustalo,-,30
COX2,Q,P,mafft_auto,-,30
COX2,Q,P,mafft_parttree,-,30
COX2,Q,K,clustalo,-,78
COX2,Q,K,mafft_auto,-,78
COX2,Q,K,mafft_parttree,-,78
COX2,Q,B,clustalo,-,89
COX2,Q,B,mafft_auto,-,89
COX2,Q,B,mafft_parttree,-,89
COX2,Q,HV,clustalo,-,42
COX2,Q,HV,mafft_auto,-,42
COX2,Q,HV,mafft_parttree,-,42
COX2,Q,T,clustalo,-,70
COX2,Q,T,mafft_auto,-,70
COX2,Q,T,mafft_parttree,-,70
COX2,Q,R,clustalo,-,58
COX2,Q,R,mafft_auto,-,58
COX2,Q,R,mafft_parttree,-,58
COX2,Q,H,clustalo,-,130
COX2,Q,H,mafft_auto,-,130
COX2,Q,H,mafft_parttree,-,130
COX2,Q,V,clustalo,-,41
COX2,Q,V,mafft_auto,-,41
COX2,Q,V,mafft_parttree,-,41
COX2,Q,U,clustalo,-,102
COX2,Q,U,mafft_auto,-,102
COX2,Q,U,mafft_parttree,-,102
COX2,Z,D,clustalo,-,61
COX2,Z,D,mafft_auto,-,61
COX2,Z,D,mafft_parttree,-,61
COX2,Z,N,clustalo,-,48
COX2,Z,N,mafft_auto,-,48
COX2,Z,N,mafft_parttree,-,48
COX2,Z,A,clustalo,-,53
COX2,Z,A,mafft_auto,-,53
COX2,Z,A,mafft_parttree,-,53
COX2,Z,I,clustalo,-,46
COX2,Z,I,mafft_auto,-,46
COX2,Z,I,mafft_parttree,-,46
COX2,Z,O,clustalo,-,11
COX2,Z,O,mafft_auto,-,11
COX2,Z,O,mafft_parttree,-,11
COX2,Z,S,clustalo,-,12
COX2,Z,S,mafft_auto,-,12
COX2,Z,S,mafft_parttree,-,12
COX2,Z,W,clustalo,-,31
COX2,Z,W,mafft_auto,-,31
COX2,Z,W,mafft_parttree,-,31
COX2,Z,X,clustalo,-,27
COX2,Z,X,mafft_auto,-,27
COX2,Z,X,mafft_parttree,-,27
COX2,Z,Y,clustalo,-,15
COX2,Z,Y,mafft_auto,-,15
COX2,Z,Y,mafft_parttree,-,15
COX2,Z,R0,clustalo,-,26
COX2,Z,R0,mafft_auto,-,26
COX2,Z,R0,mafft_parttree,-,26
COX2,Z,B6,clustalo,-,11
COX2,Z,B6,mafft_auto,-,11
COX2,Z,B6,mafft_parttree,-,11
COX2,Z,F,clustalo,-,32
COX2,Z,F,mafft_auto,-,32
COX2,Z,F,mafft_parttree,-,32
COX2,Z,J,clustalo,-,71
COX2,Z,J,mafft_auto,-,71
COX2,Z,J,mafft_parttree,-,71
COX2,Z,P,clustalo,-,27
COX2,Z,P,mafft_auto,-,27
COX2,Z,P,mafft_parttree,-,27
COX2,Z,K,clustalo,-,73
COX2,Z,K,mafft_auto,-,73
COX2,Z,K,mafft_parttree,-,73
COX2,Z,B,clustalo,-,87
COX2,Z,B,mafft_auto,-,87
COX2,Z,B,mafft_parttree,-,87
COX2,Z,HV,clustalo,-,36
COX2,Z,HV,mafft_auto,-,36
COX2,Z,HV,mafft_parttree,-,36
COX2,Z,T,clustalo,-,65
COX2,Z,T,mafft_auto,-,65
COX2,Z,T,mafft_parttree,-,65
COX2,Z,R,clustalo,-,53
COX2,Z,R,mafft_auto,-,53
COX2,Z,R,mafft_parttree,-,53
COX2,Z,H,clustalo,-,127
COX2,Z,H,mafft_auto,-,127
COX2,Z,H,mafft_parttree,-,127
COX2,Z,V,clustalo,-,34
COX2,Z,V,mafft_auto,-,34
COX2,Z,V,mafft_parttree,-,34
COX2,Z,U,clustalo,-,102
COX2,Z,U,mafft_auto,-,102
COX2,Z,U,mafft_parttree,-,102
COX2,D,N,clustalo,-,86
COX2,D,N,mafft_auto,-,86
COX2,D,N,mafft_parttree,-,86
COX2,D,A,clustalo,-,86
COX2,D,A,mafft_auto,-,86
COX2,D,A,mafft_parttree,-,86
COX2,D,I,clustalo,-,81
COX2,D,I,mafft_auto,-,81
COX2,D,I,mafft_parttree,-,81
COX2,D,O,clustalo,-,56
COX2,D,O,mafft_auto,-,56
COX2,D,O,mafft_parttree,-,56
COX2,D,S,clustalo,-,56
COX2,D,S,mafft_auto,-,56
COX2,D,S,mafft_parttree,-,56
COX2,D,W,clustalo,-,66
COX2,D,W,mafft_auto,-,66
COX2,D,W,mafft_parttree,-,66
COX2,D,X,clustalo,-,68
COX2,D,X,mafft_auto,-,68
COX2,D,X,mafft_parttree,-,68
COX2,D,Y,clustalo,-,57
COX2,D,Y,mafft_auto,-,57
COX2,D,Y,mafft_parttree,-,57
COX2,D,R0,clustalo,-,66
COX2,D,R0,mafft_auto,-,66
COX2,D,R0,mafft_parttree,-,66
COX2,D,B6,clustalo,-,58
COX2,D,B6,mafft_auto,-,58
COX2,D,B6,mafft_parttree,-,58
COX2,D,F,clustalo,-,72
COX2,D,F,mafft_auto,-,72
COX2,D,F,mafft_parttree,-,72
COX2,D,J,clustalo,-,101
COX2,D,J,mafft_auto,-,101
COX2,D,J,mafft_parttree,-,101
COX2,D,P,clustalo,-,66
COX2,D,P,mafft_auto,-,66
COX2,D,P,mafft_parttree,-,66
COX2,D,K,clustalo,-,106
COX2,D,K,mafft_auto,-,106
COX2,D,K,mafft_parttree,-,106
COX2,D,B,clustalo,-,110
COX2,D,B,mafft_auto,-,110
COX2,D,B,mafft_parttree,-,110
COX2,D,HV,clustalo,-,76
COX2,D,HV,mafft_auto,-,76
COX2,D,HV,mafft_parttree,-,76
COX2,D,T,clustalo,-,92
COX2,D,T,mafft_auto,-,92
COX2,D,T,mafft_parttree,-,92
COX2,D,R,clustalo,-,81
COX2,D,R,mafft_auto,-,81
COX2,D,R,mafft_parttree,-,81
COX2,D,H,clustalo,-,135
COX2,D,H,mafft_auto,-,135
COX2,D,H,mafft_parttree,-,135
COX2,D,V,clustalo,-,74
COX2,D,V,mafft_auto,-,74
COX2,D,V,mafft_parttree,-,74
COX2,D,U,clustalo,-,119
COX2,D,U,mafft_auto,-,119
COX2,D,U,mafft_parttree,-,119
COX2,N,A,clustalo,-,76
COX2,N,A,mafft_auto,-,76
COX2,N,A,mafft_parttree,-,76
COX2,N,I,clustalo,-,71
COX2,N,I,mafft_auto,-,71
COX2,N,I,mafft_parttree,-,71
COX2,N,O,clustalo,-,44
COX2,N,O,mafft_auto,-,44
COX2,N,O,mafft_parttree,-,44
COX2,N,S,clustalo,-,46
COX2,N,S,mafft_auto,-,46
COX2,N,S,mafft_parttree,-,46
COX2,N,W,clustalo,-,61
COX2,N,W,mafft_auto,-,61
COX2,N,W,mafft_parttree,-,61
COX2,N,X,clustalo,-,57
COX2,N,X,mafft_auto,-,57
COX2,N,X,mafft_parttree,-,57
COX2,N,Y,clustalo,-,49
COX2,N,Y,mafft_auto,-,49
COX2,N,Y,mafft_parttree,-,49
COX2,N,R0,clustalo,-,58
COX2,N,R0,mafft_auto,-,58
COX2,N,R0,mafft_parttree,-,58
COX2,N,B6,clustalo,-,45
COX2,N,B6,mafft_auto,-,45
COX2,N,B6,mafft_parttree,-,45
COX2,N,F,clustalo,-,56
COX2,N,F,mafft_auto,-,56
COX2,N,F,mafft_parttree,-,56
COX2,N,J,clustalo,-,89
COX2,N,J,mafft_auto,-,89
COX2,N,J,mafft_parttree,-,89
COX2,N,P,clustalo,-,56
COX2,N,P,mafft_auto,-,56
COX2,N,P,mafft_parttree,-,56
COX2,N,K,clustalo,-,89
COX2,N,K,mafft_auto,-,89
COX2,N,K,mafft_parttree,-,89
COX2,N,B,clustalo,-,101
COX2,N,B,mafft_auto,-,101
COX2,N,B,mafft_parttree,-,101
COX2,N,HV,clustalo,-,67
COX2,N,HV,mafft_auto,-,67
COX2,N,HV,mafft_parttree,-,67
COX2,N,T,clustalo,-,81
COX2,N,T,mafft_auto,-,81
COX2,N,T,mafft_parttree,-,81
COX2,N,R,clustalo,-,74
COX2,N,R,mafft_auto,-,74
COX2,N,R,mafft_parttree,-,74
COX2,N,H,clustalo,-,133
COX2,N,H,mafft_auto,-,133
COX2,N,H,mafft_parttree,-,133
COX2,N,V,clustalo,-,64
COX2,N,V,mafft_auto,-,64
COX2,N,V,mafft_parttree,-,64
COX2,N,U,clustalo,-,117
COX2,N,U,mafft_auto,-,117
COX2,N,U,mafft_parttree,-,117
COX2,A,I,clustalo,-,75
COX2,A,I,mafft_auto,-,75
COX2,A,I,mafft_parttree,-,75
COX2,A,O,clustalo,-,50
COX2,A,O,mafft_auto,-,50
COX2,A,O,mafft_parttree,-,50
COX2,A,S,clustalo,-,50
COX2,A,S,mafft_auto,-,50
COX2,A,S,mafft_parttree,-,50
COX2,A,W,clustalo,-,65
COX2,A,W,mafft_auto,-,65
COX2,A,W,mafft_parttree,-,65
COX2,A,X,clustalo,-,64
COX2,A,X,mafft_auto,-,64
COX2,A,X,mafft_parttree,-,64
COX2,A,Y,clustalo,-,53
COX2,A,Y,mafft_auto,-,53
COX2,A,Y,mafft_parttree,-,53
COX2,A,R0,clustalo,-,60
COX2,A,R0,mafft_auto,-,60
COX2,A,R0,mafft_parttree,-,60
COX2,A,B6,clustalo,-,50
COX2,A,B6,mafft_auto,-,50
COX2,A,B6,mafft_parttree,-,50
COX2,A,F,clustalo,-,64
COX2,A,F,mafft_auto,-,64
COX2,A,F,mafft_parttree,-,64
COX2,A,J,clustalo,-,95
COX2,A,J,mafft_auto,-,95
COX2,A,J,mafft_parttree,-,95
COX2,A,P,clustalo,-,62
COX2,A,P,mafft_auto,-,62
COX2,A,P,mafft_parttree,-,62
COX2,A,K,clustalo,-,92
COX2,A,K,mafft_auto,-,92
COX2,A,K,mafft_parttree,-,92
COX2,A,B,clustalo,-,110
COX2,A,B,mafft_auto,-,110
COX2,A,B,mafft_parttree,-,110
COX2,A,HV,clustalo,-,69
COX2,A,HV,mafft_auto,-,69
COX2,A,HV,mafft_parttree,-,69
COX2,A,T,clustalo,-,91
COX2,A,T,mafft_auto,-,91
COX2,A,T,mafft_parttree,-,91
COX2,A,R,clustalo,-,77
COX2,A,R,mafft_auto,-,77
COX2,A,R,mafft_parttree,-,77
COX2,A,H,clustalo,-,133
COX2,A,H,mafft_auto,-,133
COX2,A,H,mafft_parttree,-,133
COX2,A,V,clustalo,-,70
COX2,A,V,mafft_auto,-,70
COX2,A,V,mafft_parttree,-,70
COX2,A,U,clustalo,-,121
COX2,A,U,mafft_auto,-,121
COX2,A,U,mafft_parttree,-,121
COX2,I,O,clustalo,-,42
COX2,I,O,mafft_auto,-,42
COX2,I,O,mafft_parttree,-,42
COX2,I,S,clustalo,-,43
COX2,I,S,mafft_auto,-,43
COX2,I,S,mafft_parttree,-,43
COX2,I,W,clustalo,-,56
COX2,I,W,mafft_auto,-,56
COX2,I,W,mafft_parttree,-,56
COX2,I,X,clustalo,-,58
COX2,I,X,mafft_auto,-,58
COX2,I,X,mafft_parttree,-,58
COX2,I,Y,clustalo,-,45
COX2,I,Y,mafft_auto,-,45
COX2,I,Y,mafft_parttree,-,45
COX2,I,R0,clustalo,-,54
COX2,I,R0,mafft_auto,-,54
COX2,I,R0,mafft_parttree,-,54
COX2,I,B6,clustalo,-,43
COX2,I,B6,mafft_auto,-,43
COX2,I,B6,mafft_parttree,-,43
COX2,I,F,clustalo,-,60
COX2,I,F,mafft_auto,-,60
COX2,I,F,mafft_parttree,-,60
COX2,I,J,clustalo,-,91
COX2,I,J,mafft_auto,-,91
COX2,I,J,mafft_parttree,-,91
COX2,I,P,clustalo,-,55
COX2,I,P,mafft_auto,-,55
COX2,I,P,mafft_parttree,-,55
COX2,I,K,clustalo,-,95
COX2,I,K,mafft_auto,-,95
COX2,I,K,mafft_parttree,-,95
COX2,I,B,clustalo,-,106
COX2,I,B,mafft_auto,-,106
COX2,I,B,mafft_parttree,-,106
COX2,I,HV,clustalo,-,62
COX2,I,HV,mafft_auto,-,62
